SEGMENT,DISTANCE,ANGLE
AG,0.0427786733962642,1.23095933
HN,0.0427786739181309,1.23095933
AG,0.0422833905788744,1.230959331
HN,0.0422833901776711,1.230959331
AG,0.0417967942262869,1.230959332
HN,0.0417967935974660,1.230959332
AG,0.0413048431941823,1.230959333
HN,0.0413048440250256,1.230959333
AG,0.0408161126171182,1.230959334
HN,0.0408161133404971,1.230959334
AG,0.0197559250990406,1.230959377
HN,0.0197559263121869,1.230959377
AG,0.0192693767007643,1.230959378
HN,0.0192693744062047,1.230959378
AG,0.0187779056297313,1.230959379
HN,0.0187779061167704,1.230959379
AG,0.0182858676369030,1.23095938
HN,0.0182858679937110,1.23095938
AG,0.0177978769792061,1.230959381
HN,0.0177978763846830,1.230959381
AG,0.0173069199945213,1.230959382
HN,0.0173069190332686,1.230959382
AG,0.0168196714097814,1.230959383
HN,0.0168196715967900,1.230959383
AG,0.0113978153898523,1.23095944
HN,0.0113974800455412,1.23095944
AG,0.0118985174703848,1.230959441
HN,0.0118981661007988,1.230959441
AG,0.0120769274698912,1.230959442
HN,0.0120769275319264,1.230959442
AG,0.0125677565249441,1.230959443
HN,0.0125677560822384,1.230959443
AG,0.0130554078562167,1.230959444
HN,0.0130554076764680,1.230959444
AG,0.0135470950145678,1.230959445
HN,0.0135470949209161,1.230959445
AG,0.0140355966113834,1.230959446
HN,0.0140355965108215,1.230959446
AG,0.0385235787604255,1.230959496
HN,0.0385235773169942,1.230959496
AG,0.0390160450256881,1.230959497
HN,0.0390160447080192,1.230959497
AG,0.0395017237301581,1.230959498
HN,0.0395017219158700,1.230959498
AG,0.0399930939846061,1.230959499
HN,0.0399930928369205,1.230959499
AG,2.21237988412572,1.2309549
HN,2.21237985186620,1.2309549
AG,2.16340302318294,1.230955
HN,2.16340299058881,1.230955
AG,2.11442842328090,1.2309551
HN,2.11442839271993,1.2309551
AG,2.06545451845742,1.2309552
HN,2.06545448832646,1.2309552
AG,2.01647790599910,1.2309553
HN,2.01647787645542,1.2309553
AG,1.96749950468759,1.2309554
HN,1.96749947475755,1.2309554
AG,1.91852586784682,1.2309555
HN,1.91852583839848,1.2309555
AG,0.498243857505213,1.2309584
HN,0.498243849681081,1.2309584
AG,0.449269430404551,1.2309585
HN,0.449269423015567,1.2309585
AG,0.400291644837207,1.2309586
HN,0.400291639112655,1.2309586
AG,0.351318133637323,1.2309587
HN,0.351318127660876,1.2309587
AG,0.302342690158055,1.2309588
HN,0.302342685911735,1.2309588
AG,0.253367941488726,1.2309589
HN,0.253367938463541,1.2309589
AG,0.204393729727687,1.230959
HN,0.204393726321066,1.230959
AG,3.27282363445456,1.2309661
HN,3.27282358575867,1.2309661
AG,3.32179637099927,1.2309662
HN,3.32179632048343,1.2309662
AG,3.37077147525721,1.2309663
HN,3.37077142418147,1.2309663
AG,3.41974880953600,1.2309664
HN,3.41974875833627,1.2309664
AG,3.46872176445168,1.2309665
HN,3.46872171227856,1.2309665
AG,3.51769482976305,1.2309666
HN,3.51769477551434,1.2309666
AG,3.56667065729968,1.2309667
HN,3.56667060260005,1.2309667
AG,0.0506094654379204,1.230959314
HN,0.0506094634977334,1.230959314
AG,0.0501219989313724,1.230959315
HN,0.0501219970183124,1.230959315
AG,0.0496336016298738,1.230959316
HN,0.0496336025650954,1.230959316
AG,0.0491427682365179,1.230959317
HN,0.0491427676288954,1.230959317
AG,0.0486528884310139,1.230959318
HN,0.0486528873507537,1.230959318
AG,0.0481603506960775,1.230959319
HN,0.0481603500451886,1.230959319
AG,0.0476731850673653,1.23095932
HN,0.0476731863747264,1.23095932
AG,0.0266090470306998,1.230959363
HN,0.0266090478984912,1.230959363
AG,0.0261220112347542,1.230959364
HN,0.0261220103564695,1.230959364
AG,0.0256350894051538,1.230959365
HN,0.0256350901978640,1.230959365
AG,0.0251459904957257,1.230959366
HN,0.0251459904292304,1.230959366
AG,0.0246551711044726,1.230959367
HN,0.0246551712707730,1.230959367
AG,0.0241657831910883,1.230959368
HN,0.0241657832434515,1.230959368
AG,0.0236744192824896,1.230959369
HN,0.0236744196999406,1.230959369
AG,0.0145237320131270,1.230959447
HN,0.0145237335530121,1.230959447
AG,0.0150159526671029,1.230959448
HN,0.0150159511040978,1.230959448
AG,0.0155042158146990,1.230959449
HN,0.0155042163350666,1.230959449
AG,0.0159948709272663,1.23095945
HN,0.0159948712786985,1.23095945
AG,0.0164863982139528,1.230959451
HN,0.0164863976712667,1.230959451
AG,0.0169744525875502,1.230959452
HN,0.0169744516409328,1.230959452
AG,0.0174673157057307,1.230959453
HN,0.0174673152702361,1.230959453
AG,0.0471838282121973,1.230959321
HN,0.0471838262868922,1.230959321
AG,0.0466943599543931,1.230959322
HN,0.0466943598140554,1.230959322
AG,0.0462024854039168,1.230959323
HN,0.0462024854618410,1.230959323
AG,0.0457110821990154,1.230959324
HN,0.0457110817510397,1.230959324
AG,0.0452239474969828,1.230959325
HN,0.0452239458982648,1.230959325
AG,0.0447322920107216,1.230959326
HN,0.0447322915847371,1.230959326
AG,0.0442487279541114,1.230959327
HN,0.0442487275457700,1.230959327
AG,0.00973070665871742,1.230959398
HN,0.00973041978117570,1.230959398
AG,0.00922743432836498,1.230959399
HN,0.00922716231422970,1.230959399
AG,0.00872082395326979,1.2309594
HN,0.00872056687236853,1.2309594
AG,0.00821940373157900,1.230959401
HN,0.00821916214194203,1.230959401
AG,0.00771398939609815,1.230959402
HN,0.00771376143736415,1.230959402
AG,0.00721325731566823,1.230959403
HN,0.00721304504691025,1.230959403
AG,0.00671006832926535,1.230959404
HN,0.00670986912701543,1.230959404
AG,0.000835185817089986,1.230959419
HN,0.000835160256988581,1.230959419
AG,0.00133826432140487,1.23095942
HN,0.00133822525389927,1.23095942
AG,0.00184038484966607,1.230959421
HN,0.00184033068725526,1.230959421
AG,0.00234507758926035,1.230959422
HN,0.00234500857230167,1.230959422
AG,0.00284603621324697,1.230959423
HN,0.00284595300321187,1.230959423
AG,0.00334997998051989,1.230959424
HN,0.00334988177706253,1.230959424
AG,0.00385165352831539,1.230959425
HN,0.00385153948814696,1.230959425
AG,0.0282388594420791,1.230959475
HN,0.0282388586779950,1.230959475
AG,0.0287295875089963,1.230959476
HN,0.0287295864892159,1.230959476
AG,0.0292185842147822,1.230959477
HN,0.0292185844908930,1.230959477
AG,0.0297075193052293,1.230959478
HN,0.0297075194077106,1.230959478
AG,0.0301985526410306,1.230959479
HN,0.0301985525551046,1.230959479
AG,0.0306924699387488,1.23095948
HN,0.0306924696043944,1.23095948
AG,0.0311771388666528,1.230959481
HN,0.0311771384770423,1.230959481
AG,1.97521902561340e-6,1.230959417340849
HN,1.97476872625153e-6,1.230959417340849
AG,1.26008777491404e-6,1.23095941734085
HN,1.26036829560420e-6,1.23095941734085
AG,2.05263796718451e-6,1.230959417340851
HN,2.05156709322426e-6,1.230959417340851
AG,2.07457857132529e-6,1.230959417340852
HN,2.07550441691081e-6,1.230959417340852
AG,6.34368605734001e-7,1.230959417340853
HN,6.35047213288705e-7,1.230959417340853
AG,1.66670232274915e-6,1.230959417340854
HN,1.66606830474567e-6,1.230959417340854
AG,4.33780939429010e-6,1.230959417340855
HN,4.33900703023422e-6,1.230959417340855
AG,1.52948230906688e-6,1.230959417340898
HN,1.52962354929365e-6,1.230959417340898
AG,3.51495022773736e-7,1.230959417340899
HN,3.51211403776877e-7,1.230959417340899
AG,3.59284860756354e-7,1.2309594173409
HN,3.59048787647488e-7,1.2309594173409
AG,5.92838560313278e-6,1.230959417340901
HN,5.93008473848445e-6,1.230959417340901
AG,1.61067647510698e-6,1.230959417340902
HN,1.60989154368356e-6,1.230959417340902
AG,1.74379927425210e-6,1.230959417340903
HN,1.74319378330899e-6,1.230959417340903
AG,4.05405658172494e-6,1.230959417340904
HN,4.05562478039913e-6,1.230959417340904
AG,9.04044906099857e-7,1.230959417340954
HN,9.03960338568366e-7,1.230959417340954
AG,2.57727084100259e-6,1.230959417340955
HN,2.57760990546973e-6,1.230959417340955
AG,2.18353118219690e-6,1.230959417340956
HN,2.18443596714577e-6,1.230959417340956
AG,5.46684851681429e-7,1.230959417340957
HN,5.46356760513835e-7,1.230959417340957
AG,1.68501005394151e-6,1.230959417340958
HN,1.68469277564626e-6,1.230959417340958
AG,2.56223774216453e-6,1.230959417340959
HN,2.56223043879331e-6,1.230959417340959
AG,1.68765939850178e-6,1.23095941734096
HN,1.68708461794923e-6,1.23095941734096
AG,7.81850800049603e-6,1.230959417340842
HN,7.81908467350657e-6,1.230959417340842
AG,1.34411082429603e-6,1.230959417340843
HN,1.34572657957504e-6,1.230959417340843
AG,2.13990262700369e-6,1.230959417340844
HN,2.14146802113397e-6,1.230959417340844
AG,3.46514435321365e-6,1.230959417340845
HN,3.46521325422636e-6,1.230959417340845
AG,2.91857937919332e-6,1.230959417340846
HN,2.91960039463441e-6,1.230959417340846
AG,1.81548690490786e-6,1.230959417340847
HN,1.81542637898322e-6,1.230959417340847
AG,6.08185100869876e-7,1.230959417340848
HN,6.08319056996171e-7,1.230959417340848
AG,3.79325523950139e-6,1.230959417340905
HN,3.79316545174839e-6,1.230959417340905
AG,1.37842206913759e-6,1.230959417340906
HN,1.37902032792932e-6,1.230959417340906
AG,6.11305840782129e-7,1.230959417340907
HN,6.11232400790264e-7,1.230959417340907
AG,2.03589769676104e-6,1.230959417340908
HN,2.03575286974680e-6,1.230959417340908
AG,1.71860584953205e-6,1.230959417340909
HN,1.71926381904720e-6,1.230959417340909
AG,4.93988168096268e-7,1.23095941734091
HN,4.93844333486445e-7,1.23095941734091
AG,3.35688120882863e-7,1.230959417340911
HN,3.34991495000643e-7,1.230959417340911
AG,1.26560042147647e-6,1.230959417340961
HN,1.26536767310303e-6,1.230959417340961
AG,2.68705584958872e-7,1.230959417340962
HN,2.68718729550513e-7,1.230959417340962
AG,2.02840741547741e-6,1.230959417340963
HN,2.02783668553849e-6,1.230959417340963
AG,5.50103742784110e-7,1.230959417340964
HN,5.49844215294408e-7,1.230959417340964
AG,2.04409805855383e-6,1.230959417340965
HN,2.04470568679234e-6,1.230959417340965
AG,4.00912452692428e-7,1.230959417340966
HN,3.99693016987903e-7,1.230959417340966
AG,6.90401565936640e-7,1.230959417340967
HN,6.90469597506833e-7,1.230959417340967
AG,3.28582623286651e-6,1.230959417340807
HN,3.28588591090448e-6,1.230959417340807
AG,2.05949545523085e-6,1.230959417340808
HN,2.05912466736110e-6,1.230959417340808
AG,2.02998487486552e-6,1.230959417340809
HN,2.03000055994893e-6,1.230959417340809
AG,1.39480486821396e-6,1.23095941734081
HN,1.39458486187440e-6,1.23095941734081
AG,1.91026237528237e-6,1.230959417340811
HN,1.91034812449308e-6,1.230959417340811
AG,5.60076595318210e-7,1.230959417340812
HN,5.59765515814202e-7,1.230959417340812
AG,1.87284489938820e-6,1.230959417340813
HN,1.87265382469557e-6,1.230959417340813
AG,3.79995106743373e-6,1.230959417340884
HN,3.80040090421886e-6,1.230959417340884
AG,2.65628237947996e-6,1.230959417340885
HN,2.65689722825891e-6,1.230959417340885
AG,1.81480321886351e-6,1.230959417340886
HN,1.81487440981573e-6,1.230959417340886
AG,3.27378706600035e-6,1.230959417340887
HN,3.27408845615087e-6,1.230959417340887
AG,2.07673993933943e-6,1.230959417340888
HN,2.07605334624732e-6,1.230959417340888
AG,2.25431011693833e-6,1.230959417340889
HN,2.25610885984786e-6,1.230959417340889
AG,2.17397261460056e-7,1.23095941734089
HN,2.17532998452181e-7,1.23095941734089
AG,4.83106416277922e-7,1.23095941734094
HN,4.83048494005209e-7,1.23095941734094
AG,5.32823960294491e-7,1.230959417340941
HN,5.32582884652946e-7,1.230959417340941
AG,2.33900327671891e-6,1.230959417340942
HN,2.33969942531043e-6,1.230959417340942
AG,1.68484011817381e-6,1.230959417340943
HN,1.68452056246832e-6,1.230959417340943
AG,2.00147300805262e-6,1.230959417340944
HN,2.00026224250720e-6,1.230959417340944
AG,5.27250755654599e-7,1.230959417340945
HN,5.28081303918397e-7,1.230959417340945
AG,7.68111703578641e-7,1.230959417340946
HN,7.68853910855363e-7,1.230959417340946
AG,9.26984726148179e-7,1.230959417340975
HN,9.27969926732696e-7,1.230959417340975
AG,1.71762218554987e-6,1.230959417340976
HN,1.71816396264844e-6,1.230959417340976
AG,2.08267331302070e-6,1.230959417340977
HN,2.08295384375419e-6,1.230959417340977
AG,1.50459038558739e-6,1.230959417340978
HN,1.50388668583035e-6,1.230959417340978
AG,4.58803642036405e-7,1.230959417340979
HN,4.58791769193884e-7,1.230959417340979
AG,1.26359094472336e-6,1.23095941734098
HN,1.26271476295238e-6,1.23095941734098
AG,5.07817301390549e-7,1.230959417340981
HN,5.07742782813003e-7,1.230959417340981
AG,2.18646604849761e-6,1.2309594173408
HN,2.18730106659259e-6,1.2309594173408
AG,1.76991768294062e-6,1.230959417340801
HN,1.76961532560142e-6,1.230959417340801
AG,3.08904077074215e-6,1.230959417340802
HN,3.08885769525280e-6,1.230959417340802
AG,2.74238994780568e-6,1.230959417340803
HN,2.74260099819640e-6,1.230959417340803
AG,3.81505603090371e-6,1.230959417340804
HN,3.81487986778686e-6,1.230959417340804
AG,1.61124665067515e-6,1.230959417340805
HN,1.61146961333622e-6,1.230959417340805
AG,4.19914791529210e-7,1.230959417340806
HN,4.19945820740480e-7,1.230959417340806
AG,3.43838745807568e-6,1.230959417340891
HN,3.43800281468483e-6,1.230959417340891
AG,2.56046241025096e-6,1.230959417340892
HN,2.56024886276373e-6,1.230959417340892
AG,8.10454362135169e-7,1.230959417340893
HN,8.10366457002763e-7,1.230959417340893
AG,6.08704246281856e-6,1.230959417340894
HN,6.08773195668659e-6,1.230959417340894
AG,2.23490302073773e-6,1.230959417340895
HN,2.23408883438776e-6,1.230959417340895
AG,6.63053493407445e-7,1.230959417340896
HN,6.63523248076405e-7,1.230959417340896
AG,4.77334479915367e-6,1.230959417340897
HN,4.77392098824534e-6,1.230959417340897
AG,5.37023239391806e-7,1.230959417340926
HN,5.37380966637032e-7,1.230959417340926
AG,2.50046394318407e-6,1.230959417340927
HN,2.50120117224185e-6,1.230959417340927
AG,4.25362920598298e-6,1.230959417340928
HN,4.25315772047241e-6,1.230959417340928
AG,2.07258209541909e-6,1.230959417340929
HN,2.07157811177646e-6,1.230959417340929
AG,4.31295686251380e-6,1.23095941734093
HN,4.31370236116159e-6,1.23095941734093
AG,5.27323735647374e-7,1.230959417340931
HN,5.26501367980517e-7,1.230959417340931
AG,3.48384684824731e-7,1.230959417340932
HN,3.48785415800587e-7,1.230959417340932
AG,4.81294282735320e-7,1.230959417340968
HN,4.81276023194441e-7,1.230959417340968
AG,7.70958692853565e-7,1.230959417340969
HN,7.70829400814282e-7,1.230959417340969
AG,6.06128426300084e-7,1.23095941734097
HN,6.06532950517929e-7,1.23095941734097
AG,4.85733521450724e-6,1.230959417340971
HN,4.85713053567994e-6,1.230959417340971
AG,1.85080822167086e-6,1.230959417340972
HN,1.84950166387687e-6,1.230959417340972
AG,5.83891638847245e-7,1.230959417340973
HN,5.83825932290842e-7,1.230959417340973
AG,2.38227376348017e-6,1.230959417340974
HN,2.38268502127580e-6,1.230959417340974
AG,2.50641759963773e-6,1.230959417340821
HN,2.50756281828794e-6,1.230959417340821
AG,8.45229713519292e-7,1.230959417340822
HN,8.44993047973128e-7,1.230959417340822
AG,1.67330803020534e-6,1.230959417340823
HN,1.67195564258901e-6,1.230959417340823
AG,1.91658178660096e-6,1.230959417340824
HN,1.91695889543300e-6,1.230959417340824
AG,4.85976867816597e-7,1.230959417340825
HN,4.84522680115941e-7,1.230959417340825
AG,1.50699486421975e-6,1.230959417340826
HN,1.50743803185899e-6,1.230959417340826
AG,7.64636564931531e-7,1.230959417340827
HN,7.65024292463617e-7,1.230959417340827
AG,4.12454815536040e-7,1.230959417340877
HN,4.11670992185325e-7,1.230959417340877
AG,2.66754403323247e-6,1.230959417340878
HN,2.66717714127882e-6,1.230959417340878
AG,1.64901126785373e-6,1.230959417340879
HN,1.64951473455213e-6,1.230959417340879
AG,6.92119953621007e-7,1.23095941734088
HN,6.91861074501181e-7,1.23095941734088
AG,3.90538078203391e-6,1.230959417340881
HN,3.90645713769035e-6,1.230959417340881
AG,1.99979442742215e-6,1.230959417340882
HN,2.00033230448265e-6,1.230959417340882
AG,5.06555953160686e-7,1.230959417340883
HN,5.06301656480734e-7,1.230959417340883
AG,5.14590799077892e-7,1.230959417340933
HN,5.14564086625906e-7,1.230959417340933
AG,1.70588925263620e-6,1.230959417340934
HN,1.70542740939613e-6,1.230959417340934
AG,1.82793433563746e-6,1.230959417340935
HN,1.82787674983603e-6,1.230959417340935
AG,2.53682081545496e-6,1.230959417340936
HN,2.53779264212422e-6,1.230959417340936
AG,1.41294485499349e-6,1.230959417340937
HN,1.41191611113646e-6,1.230959417340937
AG,3.21567372698877e-7,1.230959417340938
HN,3.21480954970242e-7,1.230959417340938
AG,5.62030275511510e-7,1.230959417340939
HN,5.61986020445254e-7,1.230959417340939
AG,4.34441400247738e-7,1.230959417340996
HN,4.34415255837202e-7,1.230959417340996
AG,2.10848976264206e-6,1.230959417340997
HN,2.10800659950652e-6,1.230959417340997
AG,2.96327104059097e-6,1.230959417340998
HN,2.96334291488418e-6,1.230959417340998
AG,2.36388007490636e-6,1.230959417340999
HN,2.36494360663534e-6,1.230959417340999
AG,3.25999719630707e-6,1.230959417340814
HN,3.26102308046241e-6,1.230959417340814
AG,1.89080509305844e-6,1.230959417340815
HN,1.89039609931727e-6,1.230959417340815
AG,1.67422765258859e-6,1.230959417340816
HN,1.67535515494265e-6,1.230959417340816
AG,6.71543695971423e-7,1.230959417340817
HN,6.70137195665590e-7,1.230959417340817
AG,2.04211299448571e-6,1.230959417340818
HN,2.04101642044756e-6,1.230959417340818
AG,4.94284165028820e-7,1.230959417340819
HN,4.95262311983349e-7,1.230959417340819
AG,1.97031796124498e-6,1.23095941734082
HN,1.97048111052874e-6,1.23095941734082
AG,3.85078194462356e-6,1.230959417340863
HN,3.85161972024629e-6,1.230959417340863
AG,6.67454397711199e-6,1.230959417340864
HN,6.67509382658020e-6,1.230959417340864
AG,2.74595580302988e-6,1.230959417340865
HN,2.74684654815010e-6,1.230959417340865
AG,4.58045121555404e-6,1.230959417340866
HN,4.58111918229218e-6,1.230959417340866
AG,2.98235038266929e-6,1.230959417340867
HN,2.98094305790451e-6,1.230959417340867
AG,2.11282275533919e-6,1.230959417340868
HN,2.11257466544941e-6,1.230959417340868
AG,4.10166501064303e-7,1.230959417340869
HN,4.09856401778589e-7,1.230959417340869
AG,4.98073367438736e-6,1.230959417340919
HN,4.98086874933464e-6,1.230959417340919
AG,3.39756998630537e-6,1.23095941734092
HN,3.39825716280040e-6,1.23095941734092
AG,9.51741452868574e-7,1.230959417340921
HN,9.51528377611489e-7,1.230959417340921
AG,3.79957071283670e-6,1.230959417340922
HN,3.80026551617013e-6,1.230959417340922
AG,3.18089344679595e-6,1.230959417340923
HN,3.18103710811524e-6,1.230959417340923
AG,1.86451023224391e-6,1.230959417340924
HN,1.86489078231012e-6,1.230959417340924
AG,1.76483173913129e-6,1.230959417340925
HN,1.76515574975194e-6,1.230959417340925
AG,1.64753655958128e-6,1.230959417340989
HN,1.64737037717787e-6,1.230959417340989
AG,2.69568913920226e-6,1.23095941734099
HN,2.69583612278205e-6,1.23095941734099
AG,1.83490502817514e-6,1.230959417340991
HN,1.83451352887401e-6,1.230959417340991
AG,1.81127308072088e-6,1.230959417340992
HN,1.81086082650267e-6,1.230959417340992
AG,1.62802021543444e-6,1.230959417340993
HN,1.62817361468773e-6,1.230959417340993
AG,2.67512408541741e-6,1.230959417340994
HN,2.67574368335825e-6,1.230959417340994
AG,7.89870115043006e-7,1.230959417340995
HN,7.89683567958357e-7,1.230959417340995
AG,2.29619946106471e-6,1.230959417340828
HN,2.29557447392801e-6,1.230959417340828
AG,3.09357151372250e-6,1.230959417340829
HN,3.09428063854678e-6,1.230959417340829
AG,1.61480926008619e-6,1.23095941734083
HN,1.61590835216631e-6,1.23095941734083
AG,1.70410994526743e-6,1.230959417340831
HN,1.70479096830357e-6,1.230959417340831
AG,1.44937458174969e-6,1.230959417340832
HN,1.44982799588581e-6,1.230959417340832
AG,2.18786525088014e-6,1.230959417340833
HN,2.18687584596170e-6,1.230959417340833
AG,8.18004280637222e-7,1.230959417340834
HN,8.18429953686305e-7,1.230959417340834
AG,5.33511342216094e-7,1.23095941734087
HN,5.34422331881173e-7,1.23095941734087
AG,4.24866003279865e-6,1.230959417340871
HN,4.24940891471409e-6,1.230959417340871
AG,7.14647290380732e-7,1.230959417340872
HN,7.14322175088128e-7,1.230959417340872
AG,3.55836563759642e-6,1.230959417340873
HN,3.55872148926746e-6,1.230959417340873
AG,2.76618022722012e-6,1.230959417340874
HN,2.76676207156394e-6,1.230959417340874
AG,3.00300520398161e-6,1.230959417340875
HN,3.00388626376779e-6,1.230959417340875
AG,5.37727618054933e-7,1.230959417340876
HN,5.37616704566864e-7,1.230959417340876
AG,3.67929748890195e-6,1.230959417340912
HN,3.68003002202792e-6,1.230959417340912
AG,1.47749884025198e-6,1.230959417340913
HN,1.47755714558639e-6,1.230959417340913
AG,6.27434991679612e-7,1.230959417340914
HN,6.27229076601974e-7,1.230959417340914
AG,4.29378114089958e-6,1.230959417340915
HN,4.29445558412802e-6,1.230959417340915
AG,2.23623598655180e-6,1.230959417340916
HN,2.23711464956691e-6,1.230959417340916
AG,2.33326135917586e-6,1.230959417340917
HN,2.33365591665061e-6,1.230959417340917
AG,2.66147916472246e-7,1.230959417340918
HN,2.65862188991930e-7,1.230959417340918
AG,1.86642115823452e-6,1.230959417340982
HN,1.86697618534140e-6,1.230959417340982
AG,1.59858552410887e-6,1.230959417340983
HN,1.59922407652580e-6,1.230959417340983
AG,7.08723779132460e-7,1.230959417340984
HN,7.09126380629773e-7,1.230959417340984
AG,2.34144243603824e-7,1.230959417340985
HN,2.33074351838729e-7,1.230959417340985
AG,1.93558242729078e-6,1.230959417340986
HN,1.93521706502153e-6,1.230959417340986
AG,3.73235466420216e-7,1.230959417340987
HN,3.72512954170516e-7,1.230959417340987
AG,2.23461761563375e-6,1.230959417340988
HN,2.23445887458680e-6,1.230959417340988
AG,5.75742184837350e-7,1.230959417340835
HN,5.75530786761741e-7,1.230959417340835
AG,2.30488235144360e-6,1.230959417340836
HN,2.30449511341408e-6,1.230959417340836
AG,3.80742957247385e-7,1.230959417340837
HN,3.80714620918403e-7,1.230959417340837
AG,1.71656960882495e-6,1.230959417340838
HN,1.71765443660835e-6,1.230959417340838
AG,2.43677578129784e-6,1.230959417340839
HN,2.43624948659738e-6,1.230959417340839
AG,1.99025493563681e-6,1.23095941734084
HN,1.99023110426710e-6,1.23095941734084
AG,5.37163888667489e-7,1.230959417340841
HN,5.37205550200002e-7,1.230959417340841
AG,1.41794964360022e-6,1.230959417340856
HN,1.41843778747773e-6,1.230959417340856
AG,2.78908491069836e-6,1.230959417340857
HN,2.78979332784374e-6,1.230959417340857
AG,1.84281721598663e-6,1.230959417340858
HN,1.84314999873420e-6,1.230959417340858
AG,6.05809484828887e-7,1.230959417340859
HN,6.04665077837466e-7,1.230959417340859
AG,1.18001729670796e-6,1.23095941734086
HN,1.18030820902875e-6,1.23095941734086
AG,1.65696455219592e-6,1.230959417340861
HN,1.65689981489006e-6,1.230959417340861
AG,3.44288150365122e-7,1.230959417340862
HN,3.44676029060042e-7,1.230959417340862
AG,1.87052332701494e-6,1.230959417340947
HN,1.87045659830076e-6,1.230959417340947
AG,1.89989309902748e-6,1.230959417340948
HN,1.89979768983750e-6,1.230959417340948
AG,2.03192713824639e-7,1.230959417340949
HN,2.02968770467302e-7,1.230959417340949
AG,3.89049077502250e-6,1.23095941734095
HN,3.89017693657229e-6,1.23095941734095
AG,4.53815762670956e-7,1.230959417340951
HN,4.52966574679025e-7,1.230959417340951
AG,3.08071736119719e-7,1.230959417340952
HN,3.07375469237987e-7,1.230959417340952
AG,6.13311706399944e-7,1.230959417340953
HN,6.13536208310789e-7,1.230959417340953
AG,0.000640921127405183,1.23095941607
HN,0.000640902866780135,1.23095941607
AG,0.000630948887922180,1.23095941608
HN,0.000630930320245061,1.23095941608
AG,0.000628317597210716,1.23095941609
HN,0.000628299790845892,1.23095941609
AG,0.000622886632177479,1.2309594161
HN,0.000622868877987193,1.2309594161
AG,0.000619192589304319,1.23095941611
HN,0.000619174542726588,1.23095941611
AG,0.000612562395829880,1.23095941612
HN,0.000612544000213439,1.23095941612
AG,0.000610213138962329,1.23095941613
HN,0.000610195554436792,1.23095941613
AG,0.000323331168270263,1.2309594167
HN,0.000323320872194511,1.2309594167
AG,0.000316278499093204,1.23095941671
HN,0.000316268339346354,1.23095941671
AG,0.000315030938293778,1.23095941672
HN,0.000315022104001356,1.23095941672
AG,0.000308249308190621,1.23095941673
HN,0.000308239935822184,1.23095941673
AG,0.000300233977328739,1.23095941674
HN,0.000300224221779638,1.23095941674
AG,0.000299821752776140,1.23095941675
HN,0.000299811746307725,1.23095941675
AG,0.000292270523933149,1.23095941676
HN,0.000292263438370421,1.23095941676
